,address1,address2,address3,address,long,lat
1403,2223 SHERIDAN ST,HOUSTON,77030,"2223 SHERIDAN ST, HOUSTON, TX 77030",-95.41029999999999,29.706801
1404,2230 SHERIDAN ST,HOUSTON,77030,"2230 SHERIDAN ST, HOUSTON, TX 77030",-95.4107884,29.7071788
1405,2402 SOUTHGATE BLVD,HOUSTON,77030,"2402 SOUTHGATE BLVD, HOUSTON, TX 77030",-95.41500260000001,29.7096687
1406,2401 MCCLENDON ST,HOUSTON,77030,"2401 MCCLENDON ST, HOUSTON, TX 77030",-95.41500260000001,29.7076837
1407,2522 SOUTHGATE BLVD,HOUSTON,77030,"2522 SOUTHGATE BLVD, HOUSTON, TX 77030",-95.4174985,29.7096571
1408,2114 MACARTHUR ST,HOUSTON,77030,"2114 MACARTHUR ST, HOUSTON, TX 77030",-95.4083746,29.7079991
1409,2204 BELLEFONTAINE ST,HOUSTON,77030,"2204 BELLEFONTAINE ST, HOUSTON, TX 77030",-95.40927459999999,29.7048042
1410,2210 BELLEFONTAINE ST,HOUSTON,77030,"2210 BELLEFONTAINE ST, HOUSTON, TX 77030",-95.40984739999999,29.7047358
1411,2226 MACARTHUR ST,HOUSTON,77030,"2226 MACARTHUR ST, HOUSTON, TX 77030",-95.4111975,29.7077937
1412,1933 CANTERBURY ST,HOUSTON,77030,"1933 CANTERBURY ST, HOUSTON, TX 77030",-95.391767,29.702629
1413,2530 WATTS ST 2,HOUSTON,77030,"2530 WATTS ST 2, HOUSTON, TX 77030",-95.418095,29.7110995
1414,2323 GOLDSMITH ST,HOUSTON,77030,"2323 GOLDSMITH ST, HOUSTON, TX 77030",-95.4137137,29.7100597
1415,2225 SHERIDAN ST,HOUSTON,77030,"2225 SHERIDAN ST, HOUSTON, TX 77030",-95.410404,29.706799
1416,2131 GOLDSMITH ST,HOUSTON,77030,"2131 GOLDSMITH ST, HOUSTON, TX 77030",-95.4087837,29.7098772
1417,2437 GOLDSMITH ST,HOUSTON,77030,"2437 GOLDSMITH ST, HOUSTON, TX 77030",-95.41655740000002,29.71001129999999
1418,2303 MCCLENDON ST,HOUSTON,77030,"2303 MCCLENDON ST, HOUSTON, TX 77030",-95.412914,29.707621
1419,2430 GOLDSMITH ST,HOUSTON,77030,"2430 GOLDSMITH ST, HOUSTON, TX 77030",-95.41623009999999,29.7104758
1420,2211 MCCLENDON ST,HOUSTON,77030,"2211 MCCLENDON ST, HOUSTON, TX 77030",-95.4106043,29.7082917
1421,1960 WOODBURY ST,HOUSTON,77030,"1960 WOODBURY ST, HOUSTON, TX 77030",-95.3912799,29.7042034
1422,1904 CANTERBURY ST,HOUSTON,77030,"1904 CANTERBURY ST, HOUSTON, TX 77030",-95.3934848,29.7026495
1423,2311 GOLDSMITH ST,HOUSTON,77030,"2311 GOLDSMITH ST, HOUSTON, TX 77030",-95.41320230000001,29.710058
1424,2145 SOUTHGATE BLVD,HOUSTON,77030,"2145 SOUTHGATE BLVD, HOUSTON, TX 77030",-95.40931549999999,29.7090435
1425,2510 SHERIDAN ST,HOUSTON,77030,"2510 SHERIDAN ST, HOUSTON, TX 77030",-95.4171507,29.7073027
1426,2046 MACARTHUR ST,HOUSTON,77030,"2046 MACARTHUR ST, HOUSTON, TX 77030",-95.40743359999999,29.7079923
1427,2001 HOLCOMBE BLVD 2806,HOUSTON,77030,"2001 HOLCOMBE BLVD 2806, HOUSTON, TX 77030",-95.3886938,29.7069549
1428,2001 HOLCOMBE BLVD 2106,HOUSTON,77030,"2001 HOLCOMBE BLVD 2106, HOUSTON, TX 77030",-95.3881475,29.707175
1429,2001 HOLCOMBE BLVD 3106,HOUSTON,77030,"2001 HOLCOMBE BLVD 3106, HOUSTON, TX 77030",-95.3886938,29.7069549
1430,2001 HOLCOMBE BLVD 2206,HOUSTON,77030,"2001 HOLCOMBE BLVD 2206, HOUSTON, TX 77030",-95.3886938,29.7069549
1431,2001 HOLCOMBE BLVD 2406,HOUSTON,77030,"2001 HOLCOMBE BLVD 2406, HOUSTON, TX 77030",-95.3881475,29.707175
1432,2001 HOLCOMBE BLVD 2906,HOUSTON,77030,"2001 HOLCOMBE BLVD 2906, HOUSTON, TX 77030",-95.3881475,29.707175
1433,2001 HOLCOMBE BLVD 3206,HOUSTON,77030,"2001 HOLCOMBE BLVD 3206, HOUSTON, TX 77030",-95.3886938,29.7069549
1434,2001 HOLCOMBE BLVD 3406,HOUSTON,77030,"2001 HOLCOMBE BLVD 3406, HOUSTON, TX 77030",-95.3886938,29.7069549
1435,2001 HOLCOMBE BLVD 3306,HOUSTON,77030,"2001 HOLCOMBE BLVD 3306, HOUSTON, TX 77030",-95.3886938,29.7069549
1436,2001 HOLCOMBE BLVD 2606,HOUSTON,77030,"2001 HOLCOMBE BLVD 2606, HOUSTON, TX 77030",-95.3881475,29.707175
1437,2001 HOLCOMBE BLVD 3706,HOUSTON,77030,"2001 HOLCOMBE BLVD 3706, HOUSTON, TX 77030",-95.3886938,29.7069549
1438,2001 HOLCOMBE BLVD 2706,HOUSTON,77030,"2001 HOLCOMBE BLVD 2706, HOUSTON, TX 77030",-95.3886938,29.7069549
1439,2315 GRAMERCY ST,HOUSTON,77030,"2315 GRAMERCY ST, HOUSTON, TX 77030",-95.41330800000001,29.7042982
1440,1956 WOODBURY ST,HOUSTON,77030,"1956 WOODBURY ST, HOUSTON, TX 77030",-95.3912792,29.7042034
1441,2101 UNIVERSITY BLVD,HOUSTON,77030,"2101 UNIVERSITY BLVD, HOUSTON, TX 77030",-95.40682,29.7132055
1442,1952 WOODBURY ST,HOUSTON,77030,"1952 WOODBURY ST, HOUSTON, TX 77030",-95.3912723,29.704212
1443,2406 SOUTHGATE BLVD,HOUSTON,77030,"2406 SOUTHGATE BLVD, HOUSTON, TX 77030",-95.41516620000002,29.7096621
1444,2520 MCCLENDON ST,HOUSTON,77030,"2520 MCCLENDON ST, HOUSTON, TX 77030",-95.4176622,29.7080714
1445,2061 SOUTHGATE BLVD,HOUSTON,77030,"2061 SOUTHGATE BLVD, HOUSTON, TX 77030",-95.406779,29.70910169999999
1446,2314 DORRINGTON ST B,HOUSTON,77030,"2314 DORRINGTON ST B, HOUSTON, TX 77030",-95.41330459999999,29.7055648
1447,7017 STAFFORDSHIRE ST,HOUSTON,77030,"7017 STAFFORDSHIRE ST, HOUSTON, TX 77030",-95.392994,29.7031206
1448,2414 GOLDSMITH ST,HOUSTON,77030,"2414 GOLDSMITH ST, HOUSTON, TX 77030",-95.41553449999999,29.7104591
1449,2530 SOUTHGATE BLVD,HOUSTON,77030,"2530 SOUTHGATE BLVD, HOUSTON, TX 77030",-95.41782579999999,29.70964369999999
1450,2526 SOUTHGATE BLVD,HOUSTON,77030,"2526 SOUTHGATE BLVD, HOUSTON, TX 77030",-95.4176622,29.7096504
1451,2314 DORRINGTON ST A,HOUSTON,77030,"2314 DORRINGTON ST A, HOUSTON, TX 77030",-95.41106339999999,29.7050946
1452,2406 MCCLENDON ST,HOUSTON,77030,"2406 MCCLENDON ST, HOUSTON, TX 77030",-95.41516620000002,29.7081733
1453,7012 MONTCLAIR DR,HOUSTON,77030,"7012 MONTCLAIR DR, HOUSTON, TX 77030",-95.40939739999999,29.7049346
1454,2210 BELLEFONTAINE ST,HOUSTON,77030,"2210 BELLEFONTAINE ST, HOUSTON, TX 77030",-95.40984739999999,29.7047358
1455,7128 STAFFORDSHIRE ST,HOUSTON,77030,"7128 STAFFORDSHIRE ST, HOUSTON, TX 77030",-95.39401649999999,29.70253769999999
1456,2417 DORRINGTON ST B,HOUSTON,77030,"2417 DORRINGTON ST B, HOUSTON, TX 77030",-95.4156572,29.7050853
1457,2314 GRAMERCY ST,HOUSTON,77030,"2314 GRAMERCY ST, HOUSTON, TX 77030",-95.41316139999999,29.704736
1458,2114 SHERIDAN ST,HOUSTON,77030,"2114 SHERIDAN ST, HOUSTON, TX 77030",-95.40806769999999,29.707222
1459,2513 SOUTHGATE BLVD,HOUSTON,77030,"2513 SOUTHGATE BLVD, HOUSTON, TX 77030",-95.4171302,29.7092661
1460,6603 KELVIN DR,HOUSTON,77030,"6603 KELVIN DR, HOUSTON, TX 77030",-95.41659829999999,29.7077539
1461,2539 SOUTHGATE BLVD,HOUSTON,77030,"2539 SOUTHGATE BLVD, HOUSTON, TX 77030",-95.4181327,29.7092477
1462,2215 UNIVERSITY BLVD,HOUSTON,77030,"2215 UNIVERSITY BLVD, HOUSTON, TX 77030",-95.41042019999999,29.7144122
1463,2420 UNDERWOOD ST,HOUSTON,77030,"2420 UNDERWOOD ST, HOUSTON, TX 77030",-95.41559579999999,29.7000572
1464,2426 GOLDSMITH ST,HOUSTON,77030,"2426 GOLDSMITH ST, HOUSTON, TX 77030",-95.41606639999999,29.7104374
1465,2001 HOLCOMBE BLVD 1801,HOUSTON,77030,"2001 HOLCOMBE BLVD 1801, HOUSTON, TX 77030",-95.3881475,29.707175
1466,2421 GOLDSMITH ST,HOUSTON,77030,"2421 GOLDSMITH ST, HOUSTON, TX 77030",-95.41586180000002,29.7100397
1467,2206 BELLEFONTAINE ST,HOUSTON,77030,"2206 BELLEFONTAINE ST, HOUSTON, TX 77030",-95.40939739999999,29.7047992
1468,1924 WOODBURY ST,HOUSTON,77030,"1924 WOODBURY ST, HOUSTON, TX 77030",-95.3912837,29.704216
1469,2401 DORRINGTON ST,HOUSTON,77030,"2401 DORRINGTON ST, HOUSTON, TX 77030",-95.4149616,29.7050686
1470,2106 SHERIDAN ST,HOUSTON,77030,"2106 SHERIDAN ST, HOUSTON, TX 77030",-95.40765859999999,29.70723869999999
1471,2529 SOUTHGATE BLVD,HOUSTON,77030,"2529 SOUTHGATE BLVD, HOUSTON, TX 77030",-95.41780539999999,29.7092611
1472,2421 BLUE BONNET BLVD,HOUSTON,77030,"2421 BLUE BONNET BLVD, HOUSTON, TX 77030",-95.41559579999999,29.7004182
1473,1914 LAUDERDALE ST,HOUSTON,77030,"1914 LAUDERDALE ST, HOUSTON, TX 77030",-95.3918897,29.7036618
1474,2118 MACARTHUR ST,HOUSTON,77030,"2118 MACARTHUR ST, HOUSTON, TX 77030",-95.4085587,29.7080141
1475,1913 CANTERBURY ST,HOUSTON,77030,"1913 CANTERBURY ST, HOUSTON, TX 77030",-95.39246229999999,29.7028264
1476,1903 CANTERBURY ST,HOUSTON,77030,"1903 CANTERBURY ST, HOUSTON, TX 77030",-95.39307579999999,29.7029819
1477,2304 MCCLENDON ST,HOUSTON,77030,"2304 MCCLENDON ST, HOUSTON, TX 77030",-95.4127931,29.7080896
1478,2248 SWIFT BLVD,HOUSTON,77030,"2248 SWIFT BLVD, HOUSTON, TX 77030",-95.41209760000001,29.712855
1479,2507 SHAKESPEARE ST B,HOUSTON,77030,"2507 SHAKESPEARE ST B, HOUSTON, TX 77030",-95.4170649,29.713929
1480,2325 SHAKESPEARE ST,HOUSTON,77030,"2325 SHAKESPEARE ST, HOUSTON, TX 77030",-95.4137137,29.7140298
1481,2323 SHAKESPEARE ST,HOUSTON,77030,"2323 SHAKESPEARE ST, HOUSTON, TX 77030",-95.41365499999999,29.713988
1482,2001 HOLCOMBE BLVD 1206,HOUSTON,77030,"2001 HOLCOMBE BLVD 1206, HOUSTON, TX 77030",-95.3881475,29.707175
1483,2001 HOLCOMBE BLVD 1306,HOUSTON,77030,"2001 HOLCOMBE BLVD 1306, HOUSTON, TX 77030",-95.3881475,29.707175
1484,2001 HOLCOMBE BLVD 1906,HOUSTON,77030,"2001 HOLCOMBE BLVD 1906, HOUSTON, TX 77030",-95.3886938,29.7069549
1485,2001 HOLCOMBE BLVD 1806,HOUSTON,77030,"2001 HOLCOMBE BLVD 1806, HOUSTON, TX 77030",-95.3881475,29.707175
1486,2001 HOLCOMBE BLVD 2006,HOUSTON,77030,"2001 HOLCOMBE BLVD 2006, HOUSTON, TX 77030",-95.3881475,29.707175
1487,2001 HOLCOMBE BLVD 1706,HOUSTON,77030,"2001 HOLCOMBE BLVD 1706, HOUSTON, TX 77030",-95.3886938,29.7069549
1488,2001 HOLCOMBE BLVD 1506,HOUSTON,77030,"2001 HOLCOMBE BLVD 1506, HOUSTON, TX 77030",-95.3886938,29.7069549
1489,2110 MACARTHUR ST,HOUSTON,77030,"2110 MACARTHUR ST, HOUSTON, TX 77030",-95.4082109,29.7080057
1490,1996 WOODBURY ST,HOUSTON,77030,"1996 WOODBURY ST, HOUSTON, TX 77030",-95.3910717,29.7042364
1491,1920 WOODBURY ST,HOUSTON,77030,"1920 WOODBURY ST, HOUSTON, TX 77030",-95.39125620000002,29.7042816
1492,2231 MCCLENDON ST,HOUSTON,77030,"2231 MCCLENDON ST, HOUSTON, TX 77030",-95.41144299999999,29.7080544
1493,1909 CANTERBURY ST,HOUSTON,77030,"1909 CANTERBURY ST, HOUSTON, TX 77030",-95.392707,29.70293
1494,2417 BLUE BONNET BLVD,HOUSTON,77030,"2417 BLUE BONNET BLVD, HOUSTON, TX 77030",-95.4152481,29.7005452
1495,1911 LAUDERDALE ST,HOUSTON,77030,"1911 LAUDERDALE ST, HOUSTON, TX 77030",-95.39233960000001,29.7031923
1496,2040 SHERIDAN ST,HOUSTON,77030,"2040 SHERIDAN ST, HOUSTON, TX 77030",-95.4070756,29.7072737
1497,2433 GOLDSMITH ST,HOUSTON,77030,"2433 GOLDSMITH ST, HOUSTON, TX 77030",-95.4163937,29.710018
1498,2425 DORRINGTON ST,HOUSTON,77030,"2425 DORRINGTON ST, HOUSTON, TX 77030",-95.4160799,29.704885
1499,2421 DORRINGTON ST,HOUSTON,77030,"2421 DORRINGTON ST, HOUSTON, TX 77030",-95.41587299999999,29.704979
1500,2001 HOLCOMBE BLVD 1802,HOUSTON,77030,"2001 HOLCOMBE BLVD 1802, HOUSTON, TX 77030",-95.3881475,29.707175
1501,2001 HOLCOMBE BLVD 1602,HOUSTON,77030,"2001 HOLCOMBE BLVD 1602, HOUSTON, TX 77030",-95.3881475,29.707175
1502,2001 HOLCOMBE BLVD 1502,HOUSTON,77030,"2001 HOLCOMBE BLVD 1502, HOUSTON, TX 77030",-95.3881475,29.707175
1503,2001 HOLCOMBE BLVD 1402,HOUSTON,77030,"2001 HOLCOMBE BLVD 1402, HOUSTON, TX 77030",-95.3886938,29.7069549
1504,2001 HOLCOMBE BLVD 1202,HOUSTON,77030,"2001 HOLCOMBE BLVD 1202, HOUSTON, TX 77030",-95.3881475,29.707175
1505,2001 HOLCOMBE BLVD 1102,HOUSTON,77030,"2001 HOLCOMBE BLVD 1102, HOUSTON, TX 77030",-95.3881475,29.707175
1506,2001 HOLCOMBE BLVD 2002,HOUSTON,77030,"2001 HOLCOMBE BLVD 2002, HOUSTON, TX 77030",-95.3886938,29.7069549
1507,2001 HOLCOMBE BLVD 1302,HOUSTON,77030,"2001 HOLCOMBE BLVD 1302, HOUSTON, TX 77030",-95.3881475,29.707175
1508,6819 STAFFORDSHIRE ST,HOUSTON,77030,"6819 STAFFORDSHIRE ST, HOUSTON, TX 77030",-95.391581,29.7056033
1509,2001 HOLCOMBE BLVD 1001,HOUSTON,77030,"2001 HOLCOMBE BLVD 1001, HOUSTON, TX 77030",-95.3881475,29.707175
1510,2519 WATTS ST,HOUSTON,77030,"2519 WATTS ST, HOUSTON, TX 77030",-95.4175394,29.7107382
1511,2405 DORRINGTON ST,HOUSTON,77030,"2405 DORRINGTON ST, HOUSTON, TX 77030",-95.4151253,29.7050619
1512,1925 WOODBURY ST,HOUSTON,77030,"1925 WOODBURY ST, HOUSTON, TX 77030",-95.3907854,29.7050151
1513,2341 DORRINGTON ST,HOUSTON,77030,"2341 DORRINGTON ST, HOUSTON, TX 77030",-95.41463429999999,29.7050368
1514,2317 ADDISON RD,HOUSTON,77030,"2317 ADDISON RD, HOUSTON, TX 77030",-95.41352959999999,29.7115785
1515,2328 SHERIDAN ST,HOUSTON,77030,"2328 SHERIDAN ST, HOUSTON, TX 77030",-95.413816,29.7072809
1516,6607 KELVIN DR,HOUSTON,77030,"6607 KELVIN DR, HOUSTON, TX 77030",-95.41659829999999,29.7075734
1517,1905 CANTERBURY ST,HOUSTON,77030,"1905 CANTERBURY ST, HOUSTON, TX 77030",-95.392935,29.702998
1518,2001 HOLCOMBE BLVD 3006,HOUSTON,77030,"2001 HOLCOMBE BLVD 3006, HOUSTON, TX 77030",-95.3881475,29.707175
1519,2406 DORRINGTON D,HOUSTON,77030,"2406 DORRINGTON D, HOUSTON, TX 77030",-95.41512600000001,29.705658
1520,2212 BELLEFONTAINE ST,HOUSTON,77030,"2212 BELLEFONTAINE ST, HOUSTON, TX 77030",-95.41007239999999,29.7048394
1521,6830 STAFFORDSHIRE ST,HOUSTON,77030,"6830 STAFFORDSHIRE ST, HOUSTON, TX 77030",-95.3928006,29.7049408
1522,2421 DORRINGTON ST,HOUSTON,77030,"2421 DORRINGTON ST, HOUSTON, TX 77030",-95.41587299999999,29.704979
1523,2416 UNDERWOOD ST,HOUSTON,77030,"2416 UNDERWOOD ST, HOUSTON, TX 77030",-95.41532989999999,29.7000004
1524,2334 DORRINGTON ST,HOUSTON,77030,"2334 DORRINGTON ST, HOUSTON, TX 77030",-95.4143684,29.7055214
1525,2425 DORRINGTON ST,HOUSTON,77030,"2425 DORRINGTON ST, HOUSTON, TX 77030",-95.4160799,29.704885
1526,2426 SHERIDAN ST,HOUSTON,77030,"2426 SHERIDAN ST, HOUSTON, TX 77030",-95.41594359999999,29.7072843
1527,2309 DORRINGTON ST,HOUSTON,77030,"2309 DORRINGTON ST, HOUSTON, TX 77030",-95.4130386,29.7051019
1528,1948 WOODBURY ST,HOUSTON,77030,"1948 WOODBURY ST, HOUSTON, TX 77030",-95.3912776,29.7042107
1529,2210 BELLEFONTAINE ST,HOUSTON,77030,"2210 BELLEFONTAINE ST, HOUSTON, TX 77030",-95.40984739999999,29.7047358
1530,2509 MCCLENDON ST,HOUSTON,77030,"2509 MCCLENDON ST, HOUSTON, TX 77030",-95.4171712,29.7077305
1531,2210 BELLEFONTAINE ST,HOUSTON,77030,"2210 BELLEFONTAINE ST, HOUSTON, TX 77030",-95.40984739999999,29.7047358
1532,2406 DORRINGTON ST A,HOUSTON,77030,"2406 DORRINGTON ST A, HOUSTON, TX 77030",-95.41106339999999,29.7050946
1533,1976 WOODBURY BLVD,HOUSTON,77030,"1976 WOODBURY BLVD, HOUSTON, TX 77030",-95.39128219999999,29.7042048
1534,2421 DORRINGTON ST,HOUSTON,77030,"2421 DORRINGTON ST, HOUSTON, TX 77030",-95.41587299999999,29.704979
1535,1015 SAINT AGNES ST,HOUSTON,77030,"1015 SAINT AGNES ST, HOUSTON, TX 77030",-95.4008678,29.6993038
1536,2223 MARONEAL ST,HOUSTON,77030,"2223 MARONEAL ST, HOUSTON, TX 77030",-95.4102156,29.7033672
1537,2536 MCCLENDON ST,HOUSTON,77030,"2536 MCCLENDON ST, HOUSTON, TX 77030",-95.41811229999999,29.7080981
1538,6816 STAFFORDSHIRE ST,HOUSTON,77030,"6816 STAFFORDSHIRE ST, HOUSTON, TX 77030",-95.392226,29.7047406
1539,2208 W HOLCOMBE BLVD,HOUSTON,77030,"2208 W HOLCOMBE BLVD, HOUSTON, TX 77030",-95.40948499999999,29.706606
1540,6411 MORNINGSIDE DR,HOUSTON,77030,"6411 MORNINGSIDE DR, HOUSTON, TX 77030",-95.4145934,29.7090538
1541,2208 D BELLEFONTAINE ST,HOUSTON,77030,"2208 D BELLEFONTAINE ST, HOUSTON, TX 77030",-95.4096019,29.704836
1542,2218 BELLEFONTAINE ST D,HOUSTON,77030,"2218 BELLEFONTAINE ST D, HOUSTON, TX 77030",-95.4106247,29.70470409999999
1543,2224 W HOLCOMBE BLVD,HOUSTON,77030,"2224 W HOLCOMBE BLVD, HOUSTON, TX 77030",-95.4102448,29.7064708
1544,2212 BELLEFONTAINE ST,HOUSTON,77030,"2212 BELLEFONTAINE ST, HOUSTON, TX 77030",-95.41007239999999,29.7048394
1545,6507 MORNINGSIDE DR,HOUSTON,77030,"6507 MORNINGSIDE DR, HOUSTON, TX 77030",-95.4145934,29.7082869
1546,2035 MACARTHUR ST,HOUSTON,77030,"2035 MACARTHUR ST, HOUSTON, TX 77030",-95.406779,29.7076129
1547,1940 WOODBURY ST,HOUSTON,77030,"1940 WOODBURY ST, HOUSTON, TX 77030",-95.391283,29.70420799999999
1548,1932 WOODBURY ST,HOUSTON,77030,"1932 WOODBURY ST, HOUSTON, TX 77030",-95.3912852,29.7042113
1549,2524 SHERIDAN ST,HOUSTON,77030,"2524 SHERIDAN ST, HOUSTON, TX 77030",-95.41770310000001,29.70725759999999
1550,2406 DORRINGTON ST B,HOUSTON,77030,"2406 DORRINGTON ST B, HOUSTON, TX 77030",-95.41512600000001,29.705658
1551,7416 KELVING ST,HOUSTON,77030,"7416 KELVING ST, HOUSTON, TX 77030",-95.4153504,29.7001575
1552,1968 WOODBURY ST,HOUSTON,77030,"1968 WOODBURY ST, HOUSTON, TX 77030",-95.39160340000001,29.7042148
1553,2414 DORRINGTON ST B,HOUSTON,77030,"2414 DORRINGTON ST B, HOUSTON, TX 77030",-95.4154963,29.7054121
1554,6716 MONTCLAIR DR,HOUSTON,77030,"6716 MONTCLAIR DR, HOUSTON, TX 77030",-95.4093034,29.70648
1555,6871 STAFFORDSHIRE BLVD,HOUSTON,77030,"6871 STAFFORDSHIRE BLVD, HOUSTON, TX 77030",-95.391767,29.704885
1556,7024 STAFFORDSHIRE ST,HOUSTON,77030,"7024 STAFFORDSHIRE ST, HOUSTON, TX 77030",-95.3938938,29.7030389
1557,2530 WATTS ST 3,HOUSTON,77030,"2530 WATTS ST 3, HOUSTON, TX 77030",-95.418095,29.7110995
1558,6887 STAFFORDSHIRE BLVD,HOUSTON,77030,"6887 STAFFORDSHIRE BLVD, HOUSTON, TX 77030",-95.3918897,29.7046093
1559,2001 HOLCOMBE BLVD 9,HOUSTON,77030,"2001 HOLCOMBE BLVD 9, HOUSTON, TX 77030",-95.3881475,29.707175
1560,2206 W HOLCOMBE BLVD,HOUSTON,77030,"2206 W HOLCOMBE BLVD, HOUSTON, TX 77030",-95.4094727,29.7064655
1561,1925 WYNDALE ST,HOUSTON,77030,"1925 WYNDALE ST, HOUSTON, TX 77030",-95.3925032,29.7019224
1562,2410 DORRINGTON ST C,HOUSTON,77030,"2410 DORRINGTON ST C, HOUSTON, TX 77030",-95.4153193,29.7054131
1563,2425 DORRINGTON ST,HOUSTON,77030,"2425 DORRINGTON ST, HOUSTON, TX 77030",-95.4160799,29.704885
1564,2414 DORRINGTON ST A,HOUSTON,77030,"2414 DORRINGTON ST A, HOUSTON, TX 77030",-95.41106339999999,29.7050946
1565,1992 WOODBURY ST,HOUSTON,77030,"1992 WOODBURY ST, HOUSTON, TX 77030",-95.3912754,29.70420739999999
1566,2501 DORRINGTON ST,HOUSTON,77030,"2501 DORRINGTON ST, HOUSTON, TX 77030",-95.4168847,29.7050352
1567,2410 DORRINGTON ST A,HOUSTON,77030,"2410 DORRINGTON ST A, HOUSTON, TX 77030",-95.41106339999999,29.7050946
1568,2406 DORRINGTON ST C,HOUSTON,77030,"2406 DORRINGTON ST C, HOUSTON, TX 77030",-95.41512600000001,29.705658
1569,2513 DORRINGTON ST,HOUSTON,77030,"2513 DORRINGTON ST, HOUSTON, TX 77030",-95.41745759999999,29.7051021
1570,2413 DORRINGTON ST,HOUSTON,77030,"2413 DORRINGTON ST, HOUSTON, TX 77030",-95.4154643,29.7051487
1571,2415 DORRINGTON ST,HOUSTON,77030,"2415 DORRINGTON ST, HOUSTON, TX 77030",-95.415461,29.7051511
1572,2261 UNIVERSITY BLVD,HOUSTON,77030,"2261 UNIVERSITY BLVD, HOUSTON, TX 77030",-95.4123022,29.7148768
1573,2410 DORRINGTON ST B,HOUSTON,77030,"2410 DORRINGTON ST B, HOUSTON, TX 77030",-95.4153193,29.7054131
1574,2208 B BELLEFONTAINE ST,HOUSTON,77030,"2208 B BELLEFONTAINE ST, HOUSTON, TX 77030",-95.4096019,29.704836
1575,2208 C BELLEFONTAINE ST,HOUSTON,77030,"2208 C BELLEFONTAINE ST, HOUSTON, TX 77030",-95.4096019,29.704836
1576,6832 STAFFORDSHIRE ST,HOUSTON,77030,"6832 STAFFORDSHIRE ST, HOUSTON, TX 77030",-95.39291659999999,29.7048239
1577,6826 STAFFORDSHIRE ST,HOUSTON,77030,"6826 STAFFORDSHIRE ST, HOUSTON, TX 77030",-95.3926319,29.704889
1578,2210 W HOLCOMBE BLVD,HOUSTON,77030,"2210 W HOLCOMBE BLVD, HOUSTON, TX 77030",-95.4097042,29.7065237
1579,6869 STAFFORDSHIRE BLVD,HOUSTON,77030,"6869 STAFFORDSHIRE BLVD, HOUSTON, TX 77030",-95.3917261,29.7049769
1580,2212 BELLEFONTAINE ST,HOUSTON,77030,"2212 BELLEFONTAINE ST, HOUSTON, TX 77030",-95.41007239999999,29.7048394
1581,6828 STAFFORDSHIRE ST,HOUSTON,77030,"6828 STAFFORDSHIRE ST, HOUSTON, TX 77030",-95.3926668,29.7048935
1582,2410 DORRINGTON ST D,HOUSTON,77030,"2410 DORRINGTON ST D, HOUSTON, TX 77030",-95.4153193,29.7054131
1583,1805 DEVONSHIRE CRESCENT,HOUSTON,77030,"1805 DEVONSHIRE CRESCENT, HOUSTON, TX 77030",-95.392348,29.705679
1584,2414 DORRINGTON ST D,HOUSTON,77030,"2414 DORRINGTON ST D, HOUSTON, TX 77030",-95.4154963,29.7054121
1585,2425 DORRINGTON ST,HOUSTON,77030,"2425 DORRINGTON ST, HOUSTON, TX 77030",-95.4160799,29.704885
1586,2421 DORRINGTON ST,HOUSTON,77030,"2421 DORRINGTON ST, HOUSTON, TX 77030",-95.41587299999999,29.704979
1587,2218 W HOLCOMBE BLVD,HOUSTON,77030,"2218 W HOLCOMBE BLVD, HOUSTON, TX 77030",-95.4100972,29.7064767
1588,2001 HOLCOMBE BLVD 906,HOUSTON,77030,"2001 HOLCOMBE BLVD 906, HOUSTON, TX 77030",-95.3881475,29.707175
1589,2208 A BELLEFONTAINE ST,HOUSTON,77030,"2208 A BELLEFONTAINE ST, HOUSTON, TX 77030",-95.4096019,29.704836
1590,2214 W HOLCOMBE BLVD,HOUSTON,77030,"2214 W HOLCOMBE BLVD, HOUSTON, TX 77030",-95.4098678,29.706517
1591,1924 CANTERBURY ST,HOUSTON,77030,"1924 CANTERBURY ST, HOUSTON, TX 77030",-95.39242139999999,29.7023318
1592,1807 DEVONSHIRE CRESCENT,HOUSTON,77030,"1807 DEVONSHIRE CRESCENT, HOUSTON, TX 77030",-95.39225499999999,29.705653
1593,2418 UNDERWOOD ST,HOUSTON,77030,"2418 UNDERWOOD ST, HOUSTON, TX 77030",-95.4154526,29.6999954
1594,1921 CANTERBURY ST,HOUSTON,77030,"1921 CANTERBURY ST, HOUSTON, TX 77030",-95.39219639999999,29.7028146
1595,1906 WOODBURY ST,HOUSTON,77030,"1906 WOODBURY ST, HOUSTON, TX 77030",-95.3920124,29.704108
1596,2314 DORRINGTON ST D,HOUSTON,77030,"2314 DORRINGTON ST D, HOUSTON, TX 77030",-95.41330459999999,29.7055648
1597,2216 W HOLCOMBE BLVD,HOUSTON,77030,"2216 W HOLCOMBE BLVD, HOUSTON, TX 77030",-95.40983899999999,29.706449
1598,2538 SOUTHGATE BLVD,HOUSTON,77030,"2538 SOUTHGATE BLVD, HOUSTON, TX 77030",-95.4181327,29.7096989
1599,6848 STAFFORDSHIRE ST,HOUSTON,77030,"6848 STAFFORDSHIRE ST, HOUSTON, TX 77030",-95.3922788,29.7045362
1600,6840 STAFFORDSHIRE ST,HOUSTON,77030,"6840 STAFFORDSHIRE ST, HOUSTON, TX 77030",-95.3926259,29.7046696
